
r2,1,300,0.495659722222,0.386284722222,0.125,0.109375,0.379340277778,0.755517826825,0.504535147392,0.605030591434
r2,1,600,0.385416666667,0.378472222222,0.225694444444,0.00694444444444,0.388888888889,0.626436781609,0.493212669683,0.551898734177
r2,1,900,0.703125,0.513020833333,0.0416666666667,0.190104166667,0.255208333333,0.924882629108,0.667796610169,0.775590551181
r2,1,1800,0.708333333333,0.5,0.0364583333333,0.208333333333,0.255208333333,0.932038834951,0.662068965517,0.774193548387
r2,1,3600,0.895833333333,0.697916666667,0.0104166666667,0.197916666667,0.09375,0.985294117647,0.881578947368,0.930555555556
r2,2,300,0.578993055556,0.498263888889,0.153645833333,0.0807291666667,0.267361111111,0.76431424767,0.650793650794,0.70300061237
r2,2,600,0.541666666667,0.467013888889,0.157986111111,0.0746527777778,0.300347222222,0.747222222222,0.608597285068,0.670822942643
r2,2,900,0.7109375,0.518229166667,0.0390625,0.192708333333,0.25,0.929906542056,0.674576271186,0.781925343811
r2,2,1800,0.598958333333,0.510416666667,0.15625,0.0885416666667,0.244791666667,0.765625,0.675862068966,0.717948717949
r2,2,3600,0.677083333333,0.645833333333,0.177083333333,0.03125,0.145833333333,0.784810126582,0.815789473684,0.8
r2,3,300,0.576388888889,0.510416666667,0.168402777778,0.0659722222222,0.255208333333,0.751918158568,0.666666666667,0.706730769231
r2,3,600,0.588541666667,0.510416666667,0.154513888889,0.078125,0.256944444444,0.767624020888,0.665158371041,0.712727272727
r2,3,900,0.7109375,0.510416666667,0.03125,0.200520833333,0.2578125,0.942307692308,0.664406779661,0.779324055666
r2,3,1800,0.609375,0.541666666667,0.177083333333,0.0677083333333,0.213541666667,0.753623188406,0.71724137931,0.734982332155
r2,3,3600,0.6875,0.666666666667,0.1875,0.0208333333333,0.125,0.780487804878,0.842105263158,0.810126582278
r2,4,300,0.636284722222,0.602430555556,0.200520833333,0.0338541666667,0.163194444444,0.75027027027,0.786848072562,0.768123962369
r2,4,600,0.675347222222,0.623263888889,0.180555555556,0.0520833333333,0.144097222222,0.775377969762,0.81221719457,0.793370165746
r2,4,900,0.723958333333,0.544270833333,0.0520833333333,0.1796875,0.223958333333,0.912663755459,0.708474576271,0.797709923664
r2,4,1800,0.666666666667,0.604166666667,0.182291666667,0.0625,0.151041666667,0.76821192053,0.8,0.783783783784
r2,4,3600,0.791666666667,0.791666666667,0.208333333333,0.0,0.0,0.791666666667,1.0,0.883720930233
r2,5,300,0.6015625,0.581597222222,0.214409722222,0.0199652777778,0.184027777778,0.730643402399,0.759637188209,0.744858254586
r2,5,600,0.619791666667,0.585069444444,0.197916666667,0.0347222222222,0.182291666667,0.747228381375,0.762443438914,0.754759238522
r2,5,900,0.5625,0.486979166667,0.15625,0.0755208333333,0.28125,0.757085020243,0.633898305085,0.690036900369
r2,5,1800,0.703125,0.630208333333,0.171875,0.0729166666667,0.125,0.785714285714,0.834482758621,0.809364548495
r2,5,3600,0.791666666667,0.791666666667,0.208333333333,0.0,0.0,0.791666666667,1.0,0.883720930233
r2,10,300,0.592881944444,0.519965277778,0.161458333333,0.0729166666667,0.245659722222,0.763057324841,0.679138321995,0.718656268746
r2,10,600,0.633680555556,0.619791666667,0.21875,0.0138888888889,0.147569444444,0.739130434783,0.807692307692,0.771891891892
r2,10,900,0.5546875,0.4609375,0.138020833333,0.09375,0.307291666667,0.769565217391,0.6,0.674285714286
r2,10,1800,0.776041666667,0.703125,0.171875,0.0729166666667,0.0520833333333,0.803571428571,0.931034482759,0.862619808307
r2,10,3600,0.791666666667,0.791666666667,0.208333333333,0.0,0.0,0.791666666667,1.0,0.883720930233
r2,30,300,0.605034722222,0.508680555556,0.138020833333,0.0963541666667,0.256944444444,0.786577181208,0.664399092971,0.720344191764
r2,30,600,0.651041666667,0.644097222222,0.225694444444,0.00694444444444,0.123263888889,0.740518962076,0.839366515837,0.7868504772
r2,30,900,0.580729166667,0.5,0.151041666667,0.0807291666667,0.268229166667,0.768,0.650847457627,0.704587155963
r2,30,1800,0.802083333333,0.713541666667,0.15625,0.0885416666667,0.0416666666667,0.820359281437,0.944827586207,0.878205128205
r2,30,3600,0.791666666667,0.791666666667,0.208333333333,0.0,0.0,0.791666666667,1.0,0.883720930233
r2,60,300,0.636284722222,0.498263888889,0.0963541666667,0.138020833333,0.267361111111,0.83795620438,0.650793650794,0.732610082961
r2,60,600,0.765625,0.763888888889,0.230902777778,0.00173611111111,0.00347222222222,0.767888307155,0.995475113122,0.866995073892
r2,60,900,0.619791666667,0.484375,0.0963541666667,0.135416666667,0.283854166667,0.834080717489,0.630508474576,0.718146718147
r2,60,1800,0.630208333333,0.609375,0.223958333333,0.0208333333333,0.145833333333,0.73125,0.806896551724,0.767213114754
r2,60,3600,0.791666666667,0.791666666667,0.208333333333,0.0,0.0,0.791666666667,1.0,0.883720930233
r2,300,1800,0.734375,0.734375,0.244791666667,0.0,0.0208333333333,0.75,0.972413793103,0.846846846847
r2,300,3600,0.791666666667,0.791666666667,0.208333333333,0.0,0.0,0.791666666667,1.0,0.883720930233
r2,600,3600,0.791666666667,0.791666666667,0.208333333333,0.0,0.0,0.791666666667,1.0,0.883720930233
r2,900,3600,0.791666666667,0.791666666667,0.208333333333,0.0,0.0,0.791666666667,1.0,0.883720930233
